               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.047402,            0.029006,            0.001547,             0.92116,                 0.3,             0.72912,             0.26311,            0.048644,            0.016815,           0.0015591,            0.005116,            0.005116,            0.005116
                 150,            0.049252,            0.017861,           0.0014487,             0.92116,                 0.3,             0.72912,             0.26311,            0.048644,            0.016815,           0.0015591,            0.005083,            0.005083,            0.005083
                 151,            0.053221,            0.020116,           0.0015655,             0.96691,                 0.3,             0.59436,             0.35168,            0.046034,            0.016823,           0.0015011,             0.00505,             0.00505,             0.00505
                 152,            0.042938,            0.020687,           0.0013358,             0.96691,                 0.3,             0.59436,             0.35168,            0.046034,            0.016823,           0.0015011,            0.005017,            0.005017,            0.005017
                 153,            0.045491,            0.022588,           0.0013135,             0.95271,                 0.3,             0.59035,              0.3388,            0.043087,            0.017303,           0.0014469,            0.004984,            0.004984,            0.004984
                 154,            0.047411,            0.028814,           0.0015635,             0.95271,                 0.3,             0.59035,              0.3388,            0.043087,            0.017303,           0.0014469,            0.004951,            0.004951,            0.004951
                 155,            0.047622,             0.02442,           0.0015825,                   1,             0.28988,             0.49541,             0.26871,            0.046326,             0.01664,           0.0013893,            0.004918,            0.004918,            0.004918
                 156,            0.040639,            0.024023,           0.0013475,                   1,             0.28988,             0.49541,             0.26871,            0.046326,             0.01664,           0.0013893,            0.004885,            0.004885,            0.004885
                 157,            0.044536,            0.024029,           0.0018282,                   1,             0.28321,             0.54061,             0.28164,             0.04574,            0.016792,           0.0013897,            0.004852,            0.004852,            0.004852
                 158,            0.043944,            0.028646,           0.0016181,                   1,             0.28321,             0.54061,             0.28164,             0.04574,            0.016792,           0.0013897,            0.004819,            0.004819,            0.004819
                 159,            0.044826,            0.024259,           0.0015269,                   1,             0.25076,             0.50739,             0.27497,            0.040632,            0.017338,           0.0014057,            0.004786,            0.004786,            0.004786
                 160,            0.045323,             0.02168,           0.0014904,                   1,             0.25076,             0.50739,             0.27497,            0.040632,            0.017338,           0.0014057,            0.004753,            0.004753,            0.004753
                 161,            0.049214,            0.020806,           0.0015673,                   1,             0.19269,             0.47599,              0.2148,            0.044883,              0.0168,            0.001408,             0.00472,             0.00472,             0.00472
                 162,            0.043553,            0.023045,           0.0013917,                   1,             0.19269,             0.47599,              0.2148,            0.044883,              0.0168,            0.001408,            0.004687,            0.004687,            0.004687
                 163,            0.045082,            0.022948,           0.0014271,                   1,             0.19725,             0.51274,             0.27348,            0.039563,            0.017345,           0.0013866,            0.004654,            0.004654,            0.004654
                 164,            0.047318,            0.024503,           0.0021056,                   1,             0.19725,             0.51274,             0.27348,            0.039563,            0.017345,           0.0013866,            0.004621,            0.004621,            0.004621
                 165,            0.042737,            0.024338,           0.0013608,                   1,              0.1924,             0.53995,             0.27591,            0.038474,             0.01722,           0.0014217,            0.004588,            0.004588,            0.004588
                 166,            0.041806,            0.026196,           0.0014487,                   1,              0.1924,             0.53995,             0.27591,            0.038474,             0.01722,           0.0014217,            0.004555,            0.004555,            0.004555
                 167,            0.046289,            0.023365,           0.0013856,             0.73368,                 0.5,             0.73068,             0.34789,            0.044115,             0.01656,            0.001474,            0.004522,            0.004522,            0.004522
                 168,            0.047032,            0.022483,           0.0015717,             0.73368,                 0.5,             0.73068,             0.34789,            0.044115,             0.01656,            0.001474,            0.004489,            0.004489,            0.004489
                 169,            0.044833,            0.021432,           0.0013784,              0.8498,             0.23952,             0.66075,             0.29927,            0.044707,              0.0163,           0.0014503,            0.004456,            0.004456,            0.004456
                 170,            0.048818,            0.024566,           0.0015659,              0.8498,             0.23952,             0.66075,             0.29927,            0.044707,              0.0163,           0.0014503,            0.004423,            0.004423,            0.004423
                 171,            0.044713,            0.025289,           0.0016222,                   1,              0.2965,             0.75559,             0.37477,            0.040305,            0.016956,           0.0014433,             0.00439,             0.00439,             0.00439
                 172,            0.045185,            0.022124,           0.0020318,                   1,              0.2965,             0.75559,             0.37477,            0.040305,            0.016956,           0.0014433,            0.004357,            0.004357,            0.004357
                 173,            0.043511,            0.025432,           0.0013555,                   1,              0.1978,             0.69056,             0.30085,            0.045576,            0.016544,           0.0014036,            0.004324,            0.004324,            0.004324
                 174,            0.044277,             0.01953,           0.0010513,                   1,              0.1978,             0.69056,             0.30085,            0.045576,            0.016544,           0.0014036,            0.004291,            0.004291,            0.004291
                 175,            0.045896,            0.023551,          0.00099392,             0.88659,             0.34636,             0.78056,             0.39277,            0.042378,            0.016769,           0.0013767,            0.004258,            0.004258,            0.004258
                 176,            0.038247,            0.018037,           0.0010262,             0.88659,             0.34636,             0.78056,             0.39277,            0.042378,            0.016769,           0.0013767,            0.004225,            0.004225,            0.004225
                 177,            0.045393,            0.020998,           0.0011777,             0.70735,                 0.5,             0.74481,             0.37055,            0.039544,            0.016922,            0.001305,            0.004192,            0.004192,            0.004192
                 178,            0.040245,            0.022043,           0.0010127,             0.70735,                 0.5,             0.74481,             0.37055,            0.039544,            0.016922,            0.001305,            0.004159,            0.004159,            0.004159
                 179,            0.040775,            0.020536,            0.001126,                   1,             0.28703,             0.83057,             0.41857,            0.042382,            0.016556,           0.0012476,            0.004126,            0.004126,            0.004126
                 180,            0.045752,            0.026757,           0.0015956,                   1,             0.28703,             0.83057,             0.41857,            0.042382,            0.016556,           0.0012476,            0.004093,            0.004093,            0.004093
                 181,            0.046018,            0.023654,           0.0013244,             0.75319,                 0.5,             0.78057,             0.34483,            0.044077,            0.016361,           0.0012133,             0.00406,             0.00406,             0.00406
                 182,             0.03955,            0.019335,           0.0011809,             0.75319,                 0.5,             0.78057,             0.34483,            0.044077,            0.016361,           0.0012133,            0.004027,            0.004027,            0.004027
                 183,            0.042303,            0.021304,           0.0013152,             0.75751,                 0.5,             0.78059,             0.36338,            0.040916,            0.016521,           0.0012009,            0.003994,            0.003994,            0.003994
                 184,            0.046408,            0.030082,           0.0010347,             0.75751,                 0.5,             0.78059,             0.36338,            0.040916,            0.016521,           0.0012009,            0.003961,            0.003961,            0.003961
                 185,            0.044386,            0.019869,           0.0011675,             0.72503,                 0.5,             0.76207,              0.3494,            0.044259,            0.016094,            0.001189,            0.003928,            0.003928,            0.003928
                 186,             0.03952,            0.024026,          0.00099633,             0.72503,                 0.5,             0.76207,              0.3494,            0.044259,            0.016094,            0.001189,            0.003895,            0.003895,            0.003895
                 187,            0.043151,            0.022522,           0.0014667,             0.71519,                 0.5,             0.83065,             0.35582,            0.040458,            0.016499,           0.0011728,            0.003862,            0.003862,            0.003862
                 188,            0.042982,             0.02228,           0.0011528,             0.71519,                 0.5,             0.83065,             0.35582,            0.040458,            0.016499,           0.0011728,            0.003829,            0.003829,            0.003829
                 189,            0.041873,            0.030922,           0.0014258,             0.73321,                 0.5,             0.78065,             0.35963,            0.042803,            0.016182,           0.0011932,            0.003796,            0.003796,            0.003796
                 190,            0.033368,            0.024792,          0.00098936,             0.73321,                 0.5,             0.78065,             0.35963,            0.042803,            0.016182,           0.0011932,            0.003763,            0.003763,            0.003763
                 191,            0.036509,            0.022306,          0.00099099,                   1,             0.33837,              0.8306,             0.42282,            0.041253,            0.016537,           0.0011917,             0.00373,             0.00373,             0.00373
                 192,            0.042718,             0.02087,           0.0011173,                   1,             0.33837,              0.8306,             0.42282,            0.041253,            0.016537,           0.0011917,            0.003697,            0.003697,            0.003697
                 193,            0.039117,            0.022873,           0.0011021,             0.89977,                 0.5,             0.78063,             0.37946,            0.039016,            0.016769,           0.0011597,            0.003664,            0.003664,            0.003664
                 194,            0.037018,            0.023077,           0.0011698,             0.89977,                 0.5,             0.78063,             0.37946,            0.039016,            0.016769,           0.0011597,            0.003631,            0.003631,            0.003631
                 195,            0.036793,            0.023407,           0.0011691,             0.73687,                 0.5,             0.78064,              0.4003,              0.0412,            0.016376,           0.0012135,            0.003598,            0.003598,            0.003598
                 196,             0.04085,            0.025178,           0.0010867,             0.73687,                 0.5,             0.78064,              0.4003,              0.0412,            0.016376,           0.0012135,            0.003565,            0.003565,            0.003565
                 197,             0.03907,            0.019539,          0.00095849,             0.71634,                 0.5,             0.78063,             0.41434,            0.041188,            0.016331,            0.001247,            0.003532,            0.003532,            0.003532
                 198,            0.040127,            0.025178,           0.0010936,             0.71634,                 0.5,             0.78063,             0.41434,            0.041188,            0.016331,            0.001247,            0.003499,            0.003499,            0.003499
                 199,            0.041756,            0.019584,           0.0013406,             0.93123,                 0.4,             0.81405,             0.38644,            0.049825,            0.015293,           0.0012737,            0.003466,            0.003466,            0.003466
                 200,            0.047412,             0.02072,           0.0010886,             0.93123,                 0.4,             0.81405,             0.38644,            0.049825,            0.015293,           0.0012737,            0.003433,            0.003433,            0.003433
                 201,             0.04108,            0.020397,           0.0013778,             0.72122,                 0.5,             0.79318,             0.38957,            0.043412,              0.0158,           0.0012585,              0.0034,              0.0034,              0.0034
                 202,            0.046133,            0.022099,           0.0011261,             0.72122,                 0.5,             0.79318,             0.38957,            0.043412,              0.0158,           0.0012585,            0.003367,            0.003367,            0.003367
                 203,             0.04145,            0.018242,          0.00098044,                   1,             0.37588,             0.80207,              0.4196,            0.037597,            0.016605,           0.0012323,            0.003334,            0.003334,            0.003334
                 204,            0.037758,            0.023733,          0.00087563,                   1,             0.37588,             0.80207,              0.4196,            0.037597,            0.016605,           0.0012323,            0.003301,            0.003301,            0.003301
                 205,            0.042046,             0.02136,           0.0010912,             0.68694,                 0.5,             0.56163,             0.34589,            0.037825,            0.016609,           0.0012375,            0.003268,            0.003268,            0.003268
                 206,            0.040183,            0.022265,           0.0010004,             0.68694,                 0.5,             0.56163,             0.34589,            0.037825,            0.016609,           0.0012375,            0.003235,            0.003235,            0.003235
                 207,            0.035372,            0.020873,          0.00097676,             0.72766,                 0.5,             0.77464,             0.38644,            0.035919,            0.016483,           0.0012211,            0.003202,            0.003202,            0.003202
                 208,             0.03654,             0.02163,           0.0013134,             0.72766,                 0.5,             0.77464,             0.38644,            0.035919,            0.016483,           0.0012211,            0.003169,            0.003169,            0.003169
                 209,            0.033382,            0.012573,           0.0010799,             0.70303,                 0.5,             0.72239,             0.31991,             0.04117,            0.016022,           0.0012402,            0.003136,            0.003136,            0.003136
                 210,            0.044142,            0.021756,          0.00088056,             0.70303,                 0.5,             0.72239,             0.31991,             0.04117,            0.016022,           0.0012402,            0.003103,            0.003103,            0.003103
                 211,            0.046942,            0.019111,           0.0009404,             0.73798,                 0.5,             0.78075,             0.43158,            0.039056,            0.016026,           0.0012276,             0.00307,             0.00307,             0.00307
                 212,            0.039895,            0.025229,           0.0010834,             0.73798,                 0.5,             0.78075,             0.43158,            0.039056,            0.016026,           0.0012276,            0.003037,            0.003037,            0.003037
                 213,            0.036496,            0.023141,          0.00099736,             0.73853,                 0.5,             0.78632,             0.41477,            0.037886,            0.016087,           0.0012239,            0.003004,            0.003004,            0.003004
                 214,            0.034131,            0.018112,           0.0008822,             0.73853,                 0.5,             0.78632,             0.41477,            0.037886,            0.016087,           0.0012239,            0.002971,            0.002971,            0.002971
                 215,            0.034946,             0.02185,           0.0017956,             0.69515,                 0.5,             0.74632,             0.43202,            0.037829,            0.016445,           0.0011921,            0.002938,            0.002938,            0.002938
                 216,            0.036718,            0.021901,          0.00097913,             0.69515,                 0.5,             0.74632,             0.43202,            0.037829,            0.016445,           0.0011921,            0.002905,            0.002905,            0.002905
                 217,            0.039389,            0.027057,           0.0010887,             0.77537,                 0.5,             0.80223,             0.45024,            0.034191,            0.016567,           0.0012136,            0.002872,            0.002872,            0.002872
                 218,            0.033814,            0.020846,          0.00087976,             0.77537,                 0.5,             0.80223,             0.45024,            0.034191,            0.016567,           0.0012136,            0.002839,            0.002839,            0.002839
                 219,            0.037283,            0.019075,               0.001,             0.72548,                 0.5,             0.79329,             0.47674,            0.036446,            0.016396,           0.0012289,            0.002806,            0.002806,            0.002806
                 220,            0.037046,            0.018864,           0.0011668,             0.72548,                 0.5,             0.79329,             0.47674,            0.036446,            0.016396,           0.0012289,            0.002773,            0.002773,            0.002773
                 221,            0.034475,            0.024861,           0.0012191,             0.72656,                 0.5,             0.80223,             0.46686,            0.035371,            0.016335,           0.0011908,             0.00274,             0.00274,             0.00274
                 222,            0.033864,              0.0184,          0.00086273,             0.72656,                 0.5,             0.80223,             0.46686,            0.035371,            0.016335,           0.0011908,            0.002707,            0.002707,            0.002707
                 223,            0.038981,            0.028588,           0.0012345,             0.72146,                 0.5,             0.81411,             0.45809,            0.035096,            0.016365,           0.0011694,            0.002674,            0.002674,            0.002674
                 224,            0.033606,             0.02038,          0.00080345,             0.72146,                 0.5,             0.81411,             0.45809,            0.035096,            0.016365,           0.0011694,            0.002641,            0.002641,            0.002641
                 225,            0.024048,            0.015283,          0.00076158,             0.76494,                 0.5,              0.8525,             0.48261,            0.035973,            0.016224,            0.001177,            0.002608,            0.002608,            0.002608
                 226,            0.033584,            0.017207,           0.0008581,             0.76494,                 0.5,              0.8525,             0.48261,            0.035973,            0.016224,            0.001177,            0.002575,            0.002575,            0.002575
                 227,            0.036529,            0.014922,          0.00091713,             0.78479,                 0.5,             0.83078,              0.4723,            0.035533,            0.016064,           0.0011683,            0.002542,            0.002542,            0.002542
                 228,            0.038437,             0.02246,           0.0015282,             0.78479,                 0.5,             0.83078,              0.4723,            0.035533,            0.016064,           0.0011683,            0.002509,            0.002509,            0.002509
                 229,            0.035345,             0.02049,          0.00096199,             0.80732,                 0.5,             0.83076,             0.46711,            0.037994,            0.015877,           0.0011379,            0.002476,            0.002476,            0.002476
                 230,            0.035815,            0.023648,           0.0012689,             0.80732,                 0.5,             0.83076,             0.46711,            0.037994,            0.015877,           0.0011379,            0.002443,            0.002443,            0.002443
                 231,            0.032201,            0.014493,          0.00081317,             0.74591,                 0.5,             0.83076,             0.48841,            0.034421,            0.016037,           0.0011105,             0.00241,             0.00241,             0.00241
                 232,            0.032595,            0.023363,          0.00082773,             0.74591,                 0.5,             0.83076,             0.48841,            0.034421,            0.016037,           0.0011105,            0.002377,            0.002377,            0.002377
                 233,            0.037575,            0.020412,          0.00097036,             0.82252,                 0.5,             0.83074,             0.40634,            0.040373,            0.015694,           0.0011213,            0.002344,            0.002344,            0.002344
                 234,            0.045332,            0.021842,           0.0010927,             0.82252,                 0.5,             0.83074,             0.40634,            0.040373,            0.015694,           0.0011213,            0.002311,            0.002311,            0.002311
                 235,            0.038798,            0.027144,          0.00098496,             0.79397,                 0.5,             0.83069,             0.38926,            0.038487,            0.015467,           0.0010881,            0.002278,            0.002278,            0.002278
                 236,            0.033297,            0.020733,          0.00086569,             0.79397,                 0.5,             0.83069,             0.38926,            0.038487,            0.015467,           0.0010881,            0.002245,            0.002245,            0.002245
                 237,            0.034324,              0.0244,           0.0007619,             0.84353,             0.73329,             0.83067,             0.43575,            0.038937,            0.015308,           0.0010767,            0.002212,            0.002212,            0.002212
                 238,             0.04015,            0.019844,          0.00088393,             0.84353,             0.73329,             0.83067,             0.43575,            0.038937,            0.015308,           0.0010767,            0.002179,            0.002179,            0.002179
                 239,            0.038109,            0.025019,           0.0010785,             0.79522,             0.77775,             0.83069,             0.39615,            0.037994,            0.015356,           0.0010702,            0.002146,            0.002146,            0.002146
                 240,            0.034789,            0.022129,           0.0011429,             0.79522,             0.77775,             0.83069,             0.39615,            0.037994,            0.015356,           0.0010702,            0.002113,            0.002113,            0.002113
                 241,             0.02979,             0.01723,          0.00087146,             0.78976,             0.83333,             0.83069,             0.42033,            0.036299,            0.015442,           0.0010719,             0.00208,             0.00208,             0.00208
                 242,            0.033652,            0.021684,          0.00084108,             0.78976,             0.83333,             0.83069,             0.42033,            0.036299,            0.015442,           0.0010719,            0.002047,            0.002047,            0.002047
                 243,            0.032375,            0.018799,          0.00085739,              0.6334,             0.73333,             0.73114,             0.37033,            0.040166,            0.015255,           0.0010756,            0.002014,            0.002014,            0.002014
                 244,            0.037917,            0.020126,           0.0010575,              0.6334,             0.73333,             0.73114,             0.37033,            0.040166,            0.015255,           0.0010756,            0.001981,            0.001981,            0.001981
                 245,            0.036386,            0.018115,          0.00082655,             0.85693,             0.83333,             0.83073,             0.38931,            0.035252,            0.015339,           0.0010935,            0.001948,            0.001948,            0.001948
                 246,            0.036011,            0.022803,          0.00090057,             0.85693,             0.83333,             0.83073,             0.38931,            0.035252,            0.015339,           0.0010935,            0.001915,            0.001915,            0.001915
                 247,            0.032954,             0.02162,           0.0010281,             0.86179,             0.83333,             0.83839,             0.43494,            0.033912,            0.015324,           0.0011057,            0.001882,            0.001882,            0.001882
                 248,             0.03406,            0.025681,          0.00078051,             0.86179,             0.83333,             0.83839,             0.43494,            0.033912,            0.015324,           0.0011057,            0.001849,            0.001849,            0.001849
                 249,            0.032715,            0.019431,          0.00077329,              0.8127,             0.83333,             0.83074,             0.41523,            0.035135,            0.015198,            0.001123,            0.001816,            0.001816,            0.001816
                 250,            0.035819,            0.026461,           0.0010608,              0.8127,             0.83333,             0.83074,             0.41523,            0.035135,            0.015198,            0.001123,            0.001783,            0.001783,            0.001783
                 251,            0.033992,            0.026852,          0.00096717,             0.81432,             0.83333,             0.83078,             0.44775,            0.034502,            0.015137,           0.0011356,             0.00175,             0.00175,             0.00175
                 252,            0.036452,            0.024355,          0.00089479,             0.81432,             0.83333,             0.83078,             0.44775,            0.034502,            0.015137,           0.0011356,            0.001717,            0.001717,            0.001717
                 253,             0.03661,            0.016396,           0.0010626,             0.82598,             0.83333,             0.83081,             0.47691,            0.035394,            0.014969,           0.0011471,            0.001684,            0.001684,            0.001684
                 254,            0.036604,            0.022862,          0.00076729,             0.82598,             0.83333,             0.83081,             0.47691,            0.035394,            0.014969,           0.0011471,            0.001651,            0.001651,            0.001651
                 255,            0.036084,            0.023858,          0.00099572,             0.81696,             0.83333,             0.83083,             0.46713,            0.033409,            0.015068,           0.0011303,            0.001618,            0.001618,            0.001618
                 256,            0.035642,            0.017825,          0.00078728,             0.81696,             0.83333,             0.83083,             0.46713,            0.033409,            0.015068,           0.0011303,            0.001585,            0.001585,            0.001585
                 257,            0.026611,            0.016793,            0.000616,              0.8036,             0.83333,             0.83083,             0.46078,            0.033861,             0.01506,           0.0011051,            0.001552,            0.001552,            0.001552
                 258,            0.036171,            0.017925,          0.00078894,              0.8036,             0.83333,             0.83083,             0.46078,            0.033861,             0.01506,           0.0011051,            0.001519,            0.001519,            0.001519
                 259,            0.034201,            0.020547,          0.00075875,             0.80054,             0.83333,             0.83085,             0.49096,            0.033079,            0.015034,           0.0011217,            0.001486,            0.001486,            0.001486
                 260,            0.036294,            0.019102,           0.0012338,             0.80054,             0.83333,             0.83085,             0.49096,            0.033079,            0.015034,           0.0011217,            0.001453,            0.001453,            0.001453
                 261,            0.037146,             0.02272,           0.0010156,              0.8095,             0.83333,             0.83083,             0.52323,            0.032606,            0.014961,           0.0011173,             0.00142,             0.00142,             0.00142
                 262,             0.03718,            0.015629,           0.0010028,              0.8095,             0.83333,             0.83083,             0.52323,            0.032606,            0.014961,           0.0011173,            0.001387,            0.001387,            0.001387
                 263,            0.033078,            0.020875,           0.0012043,             0.80177,             0.83333,             0.83086,             0.49332,             0.03584,            0.014748,           0.0011169,            0.001354,            0.001354,            0.001354
                 264,            0.035742,            0.021509,          0.00073396,             0.80177,             0.83333,             0.83086,             0.49332,             0.03584,            0.014748,           0.0011169,            0.001321,            0.001321,            0.001321
                 265,             0.03967,            0.018191,          0.00081843,             0.79803,             0.83333,              0.8309,             0.52821,            0.033313,            0.014805,           0.0011219,            0.001288,            0.001288,            0.001288
                 266,             0.02711,            0.017562,          0.00069066,             0.79803,             0.83333,              0.8309,             0.52821,            0.033313,            0.014805,           0.0011219,            0.001255,            0.001255,            0.001255
                 267,               0.032,            0.019592,           0.0011554,             0.78869,             0.83333,             0.83085,             0.52829,            0.032246,            0.014877,           0.0011038,            0.001222,            0.001222,            0.001222
                 268,            0.028749,            0.017975,          0.00082526,             0.78869,             0.83333,             0.83085,             0.52829,            0.032246,            0.014877,           0.0011038,            0.001189,            0.001189,            0.001189
                 269,             0.03149,            0.021352,          0.00094222,             0.77219,             0.83333,             0.83083,             0.52299,            0.031331,            0.014961,            0.001082,            0.001156,            0.001156,            0.001156
                 270,            0.030926,            0.016034,          0.00062892,             0.77219,             0.83333,             0.83083,             0.52299,            0.031331,            0.014961,            0.001082,            0.001123,            0.001123,            0.001123
                 271,            0.032026,             0.02335,          0.00081484,             0.75574,             0.83333,             0.83083,             0.53806,            0.032021,            0.014938,           0.0010693,             0.00109,             0.00109,             0.00109
                 272,            0.030294,            0.018938,          0.00072211,             0.75574,             0.83333,             0.83083,             0.53806,            0.032021,            0.014938,           0.0010693,            0.001057,            0.001057,            0.001057
                 273,            0.038464,            0.018443,          0.00079951,             0.78855,             0.83333,             0.83085,             0.48571,            0.031668,            0.014893,           0.0010672,            0.001024,            0.001024,            0.001024
                 274,            0.034673,            0.020181,          0.00071984,             0.78855,             0.83333,             0.83085,             0.48571,            0.031668,            0.014893,           0.0010672,            0.000991,            0.000991,            0.000991
                 275,            0.027977,            0.019895,          0.00070917,             0.78428,             0.83333,             0.83087,             0.48573,             0.03136,            0.014851,           0.0010513,            0.000958,            0.000958,            0.000958
                 276,            0.030441,            0.014881,          0.00077344,             0.78428,             0.83333,             0.83087,             0.48573,             0.03136,            0.014851,           0.0010513,            0.000925,            0.000925,            0.000925
                 277,            0.032088,            0.020314,          0.00091626,             0.77132,             0.83333,             0.83087,             0.46323,            0.031251,            0.014755,           0.0010456,            0.000892,            0.000892,            0.000892
                 278,            0.028478,            0.021425,          0.00068391,             0.77132,             0.83333,             0.83087,             0.46323,            0.031251,            0.014755,           0.0010456,            0.000859,            0.000859,            0.000859
                 279,            0.037603,            0.018892,          0.00077216,             0.77386,             0.83333,             0.83086,             0.47302,             0.03096,            0.014721,           0.0010378,            0.000826,            0.000826,            0.000826
                 280,            0.035063,            0.016963,          0.00086064,             0.77386,             0.83333,             0.83086,             0.47302,             0.03096,            0.014721,           0.0010378,            0.000793,            0.000793,            0.000793
                 281,             0.03259,            0.022626,          0.00065454,             0.80662,             0.83333,              0.8309,             0.44917,            0.030942,            0.014704,            0.001038,             0.00076,             0.00076,             0.00076
                 282,             0.03257,             0.01659,          0.00070006,             0.80662,             0.83333,              0.8309,             0.44917,            0.030942,            0.014704,            0.001038,            0.000727,            0.000727,            0.000727
                 283,             0.03325,            0.022893,          0.00082133,             0.78214,             0.83333,             0.83089,              0.4621,             0.03061,             0.01469,           0.0010347,            0.000694,            0.000694,            0.000694
                 284,            0.039804,            0.021275,          0.00095475,             0.78214,             0.83333,             0.83089,              0.4621,             0.03061,             0.01469,           0.0010347,            0.000661,            0.000661,            0.000661
                 285,            0.028977,            0.020806,          0.00072362,             0.80258,             0.83333,             0.83086,             0.45766,            0.030737,            0.014668,           0.0010267,            0.000628,            0.000628,            0.000628
                 286,            0.031731,            0.015491,          0.00074767,             0.80258,             0.83333,             0.83086,             0.45766,            0.030737,            0.014668,           0.0010267,            0.000595,            0.000595,            0.000595
                 287,            0.031064,            0.014933,          0.00061652,             0.69259,             0.83333,             0.83088,              0.4703,            0.031826,            0.014627,           0.0010384,            0.000562,            0.000562,            0.000562
                 288,            0.030852,            0.024969,           0.0007157,             0.69259,             0.83333,             0.83088,              0.4703,            0.031826,            0.014627,           0.0010384,            0.000529,            0.000529,            0.000529
                 289,            0.030981,            0.017811,          0.00069269,             0.73731,             0.83333,              0.8309,              0.4704,            0.031961,            0.014629,           0.0010431,            0.000496,            0.000496,            0.000496
                 290,            0.032357,            0.022244,          0.00076725,             0.73731,             0.83333,              0.8309,              0.4704,            0.031961,            0.014629,           0.0010431,            0.000463,            0.000463,            0.000463
                 291,            0.034697,            0.023925,           0.0007587,             0.75956,             0.83333,             0.83471,             0.47368,            0.031792,            0.014606,           0.0010485,             0.00043,             0.00043,             0.00043
                 292,            0.033854,            0.021089,           0.0007697,             0.75956,             0.83333,             0.83471,             0.47368,            0.031792,            0.014606,           0.0010485,            0.000397,            0.000397,            0.000397
                 293,            0.027573,            0.021436,          0.00061231,             0.76855,             0.83333,              0.8349,             0.49114,            0.031454,            0.014574,           0.0010427,            0.000364,            0.000364,            0.000364
                 294,            0.028994,            0.019491,          0.00063021,             0.76855,             0.83333,              0.8349,             0.49114,            0.031454,            0.014574,           0.0010427,            0.000331,            0.000331,            0.000331
                 295,            0.033743,            0.017502,           0.0010176,             0.75924,             0.83333,             0.83505,              0.4831,            0.031683,            0.014559,           0.0010469,            0.000298,            0.000298,            0.000298
                 296,             0.03153,            0.022784,           0.0010476,             0.75924,             0.83333,             0.83505,              0.4831,            0.031683,            0.014559,           0.0010469,            0.000265,            0.000265,            0.000265
                 297,            0.031335,             0.01993,          0.00073941,             0.67797,             0.83333,              0.8351,             0.47061,            0.031824,            0.014536,           0.0010433,            0.000232,            0.000232,            0.000232
                 298,            0.026628,            0.018746,          0.00097234,             0.67797,             0.83333,              0.8351,             0.47061,            0.031824,            0.014536,           0.0010433,            0.000199,            0.000199,            0.000199
                 299,             0.02829,            0.016971,           0.0014838,             0.68102,             0.83333,             0.83495,             0.46616,            0.031775,            0.014578,           0.0010464,            0.000166,            0.000166,            0.000166
